#            s/D      c_p (sigma=0.2)
0.00001057178373	 1.00000000000000
0.12386958999980	 0.86813461757013
0.26345149357280	 0.51072287214220
0.40106616438948	 0.05032433351511
0.53614713103814	-0.18658933994187
0.65849174123445	-0.19384070260075
0.78683671968123	-0.19388475169963
0.91598779663764	-0.19392968178050
1.10074909897568	-0.19296236356893
1.29057604768579	-0.19096870135328
1.53805621898392	-0.19105327562314
1.79197548755745	-0.19114049283894
2.09715204956052	-0.18918559383031
2.40992884308565	-0.18929307363159
2.78211818020838	-0.19045068395036
3.14914320097753	-0.19057666437318
3.59303037537761	-0.13820580972375
4.02793329556857	 0.16339660839558
4.54466798872695	 0.13026287621234
5.02722234311252	 0.07860385500094
5.53026833830060	 0.05474422009749
